550	0.002704
554	0.0018256
558	0.0010096
562	0.000504
566	0.0002848
570	0.0001616
574	0.00012639999999999998
578	0.000088
582	0.000041599999999999995
586	0.000056
590	0.0000624
594	0.0000512
598	0.0000144
602	0.000041599999999999995
606	0.000024
610	0.0000096
614	0.000136
618	0.000176
622	0.000112
626	0.00015999999999999999
630	0.0002416
634	0.00035999999999999997
638	0.00047359999999999997
642	0.000616
646	0.0008127999999999999
650	0.0010287999999999999
654	0.0014
658	0.0019279999999999998
662	0.0025423999999999998
666	0.0033568
670	0.0046336
674	0.006592
678	0.009268799999999999
682	0.0121696
686	0.014934399999999999
690	0.0159856
694	0.0146944
698	0.0122288
702	0.009332799999999999
706	0.0066608
710	0.0046064
714	0.0032784
718	0.0025616
722	0.0022976
726	0.0021264
730	0.0020512
734	0.0019904
738	0.0019328
742	0.0020912
746	0.0025648
750	0.0035727999999999997
754	0.0054128
758	0.0081488
762	0.0111728
766	0.0140384
770	0.016
774	0.0151136
778	0.012260799999999999
782	0.0090368
786	0.0058224
790	0.0034208
794	0.0019968
798	0.0012576
802	0.0009023999999999999
806	0.0007984
810	0.0007647999999999999
814	0.0006799999999999999
818	0.0005744
822	0.0004432
826	0.0004192
830	0.000384
834	0.000256
838	0.0002448
842	0.000256
846	0.0002352
850	0.00029759999999999997
854	0.00040639999999999996
858	0.0005327999999999999
862	0.0006288
866	0.0006255999999999999
870	0.000552
874	0.0005055999999999999
878	0.0004752
882	0.0004416
886	0.0004304
890	0.00043519999999999995
894	0.0004656
898	0.0005296
902	0.0006079999999999999
906	0.0007456
910	0.0009392
914	0.0011359999999999999
918	0.0013168
922	0.0014559999999999998
926	0.0013968
930	0.0012431999999999999
934	0.0010896
938	0.0009199999999999999
942	0.0007616
946	0.0005536
950	0.00039999999999999996
954	0.000336
958	0.0002672
962	0.0002544
966	0.0002608
970	0.0002736
974	0.0003472
978	0.00038239999999999997
982	0.00045759999999999996
986	0.0005616
990	0.0006751999999999999
994	0.0008208
998	0.0010432
1002	0.00132
1006	0.0015936
1010	0.0019152
1014	0.0025968
1018	0.0036192
1022	0.0039936
1026	0.0032816
1030	0.0019023999999999998
1034	0.0008656
1038	0.0005679999999999999
1042	0.0005488
1046	0.0006527999999999999
1050	0.0008447999999999999
1054	0.0011631999999999999
1058	0.0015392
1062	0.0018368
1066	0.00196
1070	0.0018512
1074	0.0016208
1078	0.001312
1082	0.0009888
1086	0.0007951999999999999
1090	0.0006912
1094	0.0006368
1098	0.0006127999999999999
1102	0.0005632
1106	0.0004784
1110	0.0004192
1114	0.0003648
1118	0.0002912
1122	0.0002544
1126	0.00027519999999999997
1130	0.00034879999999999997
1134	0.0004976
1138	0.0007488
1142	0.001272
1146	0.0023455999999999998
1150	0.0035664
1154	0.0043952
1158	0.004257599999999999
1162	0.0031487999999999998
1166	0.0018303999999999998
1170	0.0007984
1174	0.0003408
1178	0.000208
1182	0.00016639999999999998
1186	0.00017439999999999998
1190	0.0001952
1194	0.0002352
1198	0.0003168
1202	0.0004608
1206	0.0006351999999999999
1210	0.0007712
1214	0.0007903999999999999
1218	0.0006848
1222	0.0005279999999999999
1226	0.0003728
1230	0.0002816
1234	0.0002768
1238	0.00026399999999999997
1242	0.00022239999999999998
1246	0.000208
1250	0.00021759999999999998
1254	0.0002576
1258	0.0002944
1262	0.0003632
1266	0.00048479999999999997
1270	0.0006224
1274	0.0007744
1278	0.0009392
1282	0.0010752
1286	0.0011488
1290	0.0011455999999999999
1294	0.0011024
1298	0.0011616
1302	0.0012576
1306	0.0012112
1310	0.0009456
1314	0.0005936
1318	0.00039359999999999997
1322	0.0003456
1326	0.0003104
